outcome,time_to_insert_s,peak_contact_force,contact_events,jerk_integral,n_steps,duration_s,seed,config_label,success
force_abort,,32.947385014885214,1,18.816962738608133,1624,3.245999999999864,85,human_only,False
force_abort,,49.66034204482791,1,54.54238429600349,1627,3.2519999999998634,85,residual,False
success,4.661999999999709,8.735456025233763,1,14.227804095045466,2358,4.713999999999703,86,human_only,True
force_abort,,36.20201077376719,1,70.15376062754262,2304,4.605999999999715,86,residual,False
success,6.46799999999951,17.489105958699025,1,54.61351884164299,3261,6.519999999999504,87,human_only,True
force_abort,,38.197353936550314,1,68.38434966602938,2914,5.82599999999958,87,residual,False
force_abort,,32.12086897510188,1,14.147942999662247,1594,3.1859999999998707,88,human_only,False
force_abort,,32.10905175356328,1,54.99593448772434,1605,3.2079999999998683,88,residual,False
success,4.10799999999977,25.165180283807707,1,39.045850542885674,2081,4.159999999999764,89,human_only,True
success,3.955999999999786,9.3263606059773,1,54.45582603947547,2005,4.007999999999781,89,residual,True
force_abort,,54.69616125365097,1,9.006941796267231,551,1.1000000000000008,90,human_only,False
force_abort,,32.052417806621506,1,40.306871217072086,516,1.0300000000000007,90,residual,False
success,10.642000000000223,8.66220020531277,1,55.28634543192048,5347,10.69200000000024,91,human_only,True
success,10.60000000000021,9.36348344363541,1,142.55034234614553,5326,10.650000000000226,91,residual,True
success,7.91399999999935,19.589125183789832,1,74.24073133849656,3984,7.965999999999345,92,human_only,True
success,7.5319999999993925,22.083224612577265,1,193.69153403957898,3793,7.583999999999387,92,residual,True
success,8.815999999999613,8.669350949974337,1,44.9337410381819,4434,8.86599999999963,93,human_only,True
success,8.809999999999611,9.344880029103363,1,107.17759707320727,4431,8.859999999999628,93,residual,True
timeout,,8.646804024570736,1,80.03678187455355,9000,17.998000000000903,94,human_only,False
timeout,,9.386967998456852,1,179.17359808421745,9000,17.998000000000903,94,residual,False
force_abort,,31.4519254490075,1,27.116175513225997,1674,3.345999999999853,95,human_only,False
force_abort,,30.336788202368147,1,134.12880168865695,1808,3.6139999999998236,95,residual,False
success,3.175999999999872,9.234629545179487,1,18.152774994039586,1615,3.227999999999866,96,human_only,True
success,3.1039999999998797,10.339893843235796,1,73.81230011899741,1579,3.155999999999874,96,residual,True
success,10.196000000000074,19.497940521771625,1,83.76131384176398,5124,10.246000000000091,97,human_only,True
force_abort,,30.640457581220172,1,115.4756558320596,4740,9.477999999999835,97,residual,False
success,4.455999999999731,18.148712570415938,1,23.142017107342085,2255,4.507999999999726,98,human_only,True
success,4.449999999999732,9.41613556274284,1,53.300147459227645,2252,4.501999999999726,98,residual,True
force_abort,,31.088902817952402,1,13.76821905855791,1742,3.481999999999838,99,human_only,False
force_abort,,43.37212975615807,1,43.84481968210586,1744,3.4859999999998377,99,residual,False
